MontoPagado;Interes;Plazo;Tipo;Mensualidad;MontoAsegurado;TipoPago;ModoPago;Fiador;Fiador2;OtroSeguro;Record;Edad;EstadoCivil;Salario;Fraude
1996547;17.25;491.3333333;Nacional;7779.615385;310530.303;C;Tarjeta;No;No;Si;R2;35.5;Soltero;0;No
11884691.84;17.25;491.6666667;Nacional;41090.38462;1825681.818;A;Tarjeta;No;No;No;R0;39;Soltero;0;No
12214002.12;17.25;492;Nacional;42358.07692;1909015.152;A;Tarjeta;No;No;Si;R1;39.5;Soltero;0;No
1946664.54;17.25;491.6666667;Nacional;10958.46154;310530.303;A;Tarjeta;No;No;Si;R2;40;Soltero;0;No
1971745.44;17.25;490;Nacional;11034.23077;310530.303;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
1946505.78;17.25;491.6666667;Nacional;10987.30769;310530.303;A;Tarjeta;No;No;Si;R1;32.5;Soltero;0;No
1569314.1;17.25;491.3333333;Nacional;9804.615385;249924.2424;A;Tarjeta;No;No;Si;R2;31.5;Soltero;0;No
2921700.68;17.25;491.6666667;Nacional;13937.30769;462045.4545;A;Tarjeta;Si;Si;Si;R1;35;Soltero;0;No
3065286.26;17.25;491.6666667;Nacional;23708.84615;492348.4848;B;Tarjeta;Si;Si;No;R0;34;Soltero;0;No
1946645.04;17.25;491.6666667;Nacional;10958.46154;310530.303;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
2924034.7;17.25;491.3333333;Nacional;13944.61538;462045.4545;A;Tarjeta;No;No;No;R0;44;Soltero;0;No
1946627.48;17.25;491.6666667;Nacional;10963.07692;310530.303;A;Tarjeta;No;No;No;R0;33.5;Union;0;No
3596547;17;492.6666667;Nacional;15809.23077;552954.5455;A;Tarjeta;Si;No;No;R0;31.5;Soltero;0;No
4041514.36;17.25;491.6666667;Nacional;17521.15385;636287.8788;A;Tarjeta;No;No;Si;R2;32;Soltero;0;No
3893677.42;17.25;491.6666667;Nacional;16916.53846;613560.6061;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
1946645.04;17.25;492;Nacional;10958.46154;310530.303;A;Tarjeta;No;No;No;R0;45.5;Soltero;0;No
6231988;17.25;492;Nacional;24051.53846;977196.9697;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
6411738.3;17.25;492;Nacional;24517.30769;992348.4848;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
4875651.54;17.25;491.3333333;Nacional;19907.30769;765075.7576;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
9169343.26;17.25;491.6666667;Nacional;33003.84615;1431742.424;A;Tarjeta;Si;No;No;R0;35;Soltero;0;No
1945110;17.25;492;Nacional;10953.84615;310530.303;A;Tarjeta;No;No;Si;R2;36.5;Divorciado;0;No
2297529.64;17.25;491.6666667;Nacional;19149.61538;371136.3636;B;Tarjeta;Si;No;Si;R1;45.5;Divorciado;0;No
4940607.72;17;492.3333333;Nacional;20012.69231;765075.7576;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
7783891.26;17;492.3333333;Nacional;28698.84615;1219621.212;A;Tarjeta;No;No;No;R0;38.5;Soltero;0;No
2934415.84;17.25;490.3333333;Nacional;13938.03077;462045.4545;A;Cajas;No;No;No;R0;30.5;Soltero;0;No
4094375.6;17.25;490.3333333;Nacional;17412.69231;632348.4848;A;Tarjeta;No;No;No;R0;42.5;Soltero;0;No
5919013.72;17;492.6666667;Nacional;40933.84615;916590.9091;B;Tarjeta;Si;No;No;R0;34;Soltero;0;No
1943400.52;17;492.3333333;Nacional;10920;310530.303;A;Tarjeta;Si;Si;No;R0;34.5;Soltero;0;No
2950891.24;17;492.3333333;Nacional;13977.69231;462045.4545;A;Tarjeta;No;No;No;R0;33;Soltero;0;No
5138372.08;17;492.3333333;Nacional;20613.07692;795378.7879;A;Tarjeta;No;No;No;R0;34;Soltero;0;No
9418780.04;17;492.6666667;Nacional;62212.69231;1462045.455;B;Tarjeta;Si;Si;No;R0;35;Soltero;0;No
4603790;17;492.3333333;Nacional;11447.69231;718409.0909;C;Tarjeta;Si;No;Si;R2;34.5;Soltero;0;No
10695847.14;17;492.6666667;Nacional;37534.61538;1674166.667;A;Tarjeta;No;No;No;R0;36;Soltero;0;No
1077652;17.25;492;Nacional;6520.384615;174166.6667;C;Tarjeta;Si;No;No;R0;44;Soltero;0;No
5926407.94;17;492.3333333;Nacional;22955;916590.9091;A;Tarjeta;Si;No;No;R0;37;Soltero;0;No
3933722.46;17;492.6666667;Nacional;29084.61538;613560.6061;B;Tarjeta;No;No;No;R0;41.5;Soltero;0;No
5808546.8;17;493.6666667;Nacional;22673.07692;900833.3333;A;Tarjeta;No;No;No;R0;46;Soltero;0;No
3939291.28;17;493.6666667;Nacional;17010;613560.6061;A;Tarjeta;No;No;No;R0;35.5;Soltero;0;No
3939406.18;17;493.6666667;Nacional;10507.69231;613560.6061;C;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
1968840.12;17;493.6666667;Nacional;17042.30769;310530.303;B;Tarjeta;No;No;No;R0;34;Soltero;0;No
8996547;17;492.6666667;Nacional;32022.30769;1371136.364;A;Tarjeta;Si;No;No;R0;37.5;Soltero;0;No
52771.2;17.25;495.3333333;Nacional;25485.61923;507500;B;Tarjeta;Si;Si;No;R0;50;Soltero;0;No
6859740.08;12;494;Nacional;23939.23077;1068106.061;A;Tarjeta;Si;Si;Si;R1;35;Soltero;0;No
1967985.74;17;493.6666667;Nacional;10999.61538;310530.303;A;Tarjeta;No;No;No;R0;33.5;Soltero;0;No
3150935.8;17;493.6666667;Nacional;14591.92308;492348.4848;A;Tarjeta;No;No;Si;R2;36;Soltero;0;No
1996547;17.25;495.3333333;Nacional;11034.11154;310530.303;A;Tarjeta;No;No;Si;R2;35;Soltero;0;No
17828350.9;17;494.3333333;Nacional;59044.61538;2734772.727;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
10809781.9;17;494.3333333;Nacional;71232.30769;1674166.667;B;Tarjeta;No;No;No;R0;36;Soltero;0;No
2745092.46;17;494;Nacional;13359.61538;431742.4242;A;Tarjeta;Si;No;No;R0;33;Soltero;0;No
4330399.52;17;494;Nacional;18188.84615;674166.6667;A;Tarjeta;No;No;Si;R1;48;Soltero;0;No
4921395.74;17;494;Nacional;19987.30769;765075.7576;A;Tarjeta;No;No;No;R0;34.5;Soltero;0;No
1958024.02;17;493.6666667;Nacional;10929.78077;310530.303;A;Cajas;Si;No;No;R0;35.5;Soltero;0;No
4917625.4;17;494;Nacional;19976.15385;765075.7576;A;Tarjeta;No;No;No;R0;32.5;Soltero;0;No
2949258.12;17;494.3333333;Nacional;13978.84615;462045.4545;A;Tarjeta;Si;No;No;R0;45;Soltero;0;No
8246215.02;17;494.3333333;Nacional;30105.76923;1277500;A;Tarjeta;No;No;No;R0;35;Soltero;0;No
6287881.3;17;494.3333333;Nacional;43535.38462;977196.9697;B;Tarjeta;Si;No;No;R0;40.5;Union;0;No
7873866.28;17;494.3333333;Nacional;28719.13077;1219621.212;A;Cajas;No;No;No;R0;41;Soltero;0;No
3045716.58;17;494.3333333;Nacional;14307.69231;477196.9697;A;Tarjeta;No;No;Si;R2;33;Soltero;0;No
8848916.74;17.25;494.6666667;Nacional;32046.92308;1371136.364;A;Tarjeta;Si;No;No;R0;34.5;Soltero;0;No
3933974.7;17.25;494.6666667;Nacional;17030.38462;613560.6061;A;Tarjeta;Si;Si;Si;R2;38;Divorciado;0;No
4060261.56;17;493.6666667;Nacional;17299.23077;628712.1212;A;Tarjeta;No;No;Si;R1;40;Soltero;0;No
2952933.48;17;494.3333333;Nacional;13894.67308;462045.4545;A;Cajas;No;No;No;R0;33;Soltero;0;No
3936515.34;17;494.3333333;Nacional;16980.76923;613560.6061;A;Tarjeta;Si;No;Si;R2;34;Soltero;0;No
3933974.7;17.25;494.6666667;Nacional;17030.38462;613560.6061;A;Tarjeta;No;No;No;R0;31;Soltero;0;No
3930383.22;17;494.3333333;Nacional;16971.53846;613560.6061;A;Tarjeta;No;No;No;R0;42;Soltero;0;No
3797277.02;17.75;461;Nacional;16975.40385;613560.6061;A;Tarjeta;No;No;No;R0;31.5;Soltero;4089.672;No
8451735.12;17.25;464.6666667;Nacional;57448.46154;1310530.303;B;Tarjeta;Si;No;No;R0;35;Soltero;11447.969;No
4912354.44;17.25;464.6666667;Nacional;12084.43077;765075.7576;C;Tarjeta;No;No;No;R0;37.5;Soltero;3774.62;No
8156967.36;17.25;464.6666667;Nacional;30238.85385;1265075.758;A;Tarjeta;Si;No;No;R0;36.5;Soltero;7394.795;No
1078027.86;17.25;464.6666667;Nacional;8344.846154;174166.6667;A;Tarjeta;Si;No;Si;R2;38.5;Soltero;3958.137;No
13441466.72;18.25;464.6666667;Nacional;47726.53846;2189318.182;A;Tarjeta;Si;No;No;R0;41.5;Divorciado;15696.51;No
11601105.56;12.25;464.6666667;Nacional;37624.23077;1825681.818;A;Tarjeta;No;No;No;R0;36.5;Soltero;8592.83;No
866924.46;12.25;464.6666667;Nacional;7481.153846;674166.6667;A;Tarjeta;Si;Si;Si;R2;36.5;Union;10103.468;No
2704858.58;12.25;464.6666667;Nacional;12614.23077;431742.4242;A;Tarjeta;No;No;No;R0;31.5;Soltero;3754.949;No
2933823.94;17.25;464.6666667;Nacional;14110.33846;462045.4545;A;Tarjeta;Si;Si;Si;R2;34.5;Soltero;3224.543;No
5882461.04;17.25;464.6666667;Nacional;42487.70769;916590.9091;B;Tarjeta;Si;No;Si;R1;33.5;Soltero;9555.524;No
4907992.92;17.25;464.6666667;Nacional;20190.30385;765075.7576;A;Tarjeta;No;No;No;R0;35;Soltero;4573.073;No
4343595.12;12.25;464.6666667;Nacional;17221.15385;681439.3939;A;Tarjeta;Si;No;No;R0;31.5;Soltero;4323.67;No
3417146.16;17.75;461.3333333;Nacional;15777.22308;552954.5455;A;Tarjeta;No;No;No;R0;34.5;Soltero;4500.551;No
9819604.02;17.25;464.6666667;Nacional;35381.11538;1522651.515;A;Tarjeta;Si;Si;No;R0;40;Divorciado;12722.397;No
3857640.98;17.75;461;Nacional;17149.06923;613560.6061;A;Tarjeta;No;No;Si;R1;34.5;Soltero;7457.679;No
7848979.38;17.25;464.6666667;Nacional;54983.02692;1219621.212;B;Tarjeta;No;No;No;R0;33;Soltero;7766.727;No
1413926.74;17.25;464.6666667;Nacional;7042.661538;226287.8788;C;Tarjeta;Si;No;No;R0;36.5;Soltero;4645.674;No
3922808.6;17.25;464.6666667;Nacional;17143.28846;613560.6061;A;Tarjeta;Si;No;No;R0;36.5;Soltero;5036.092;No
3919385.42;17.25;464.6666667;Nacional;29990.73462;613560.6061;B;Tarjeta;Si;Si;No;R0;34.5;Soltero;12722.397;No
3922825.72;17.25;464.6666667;Nacional;17143.34231;613560.6061;A;Tarjeta;No;No;No;R0;34.5;Soltero;4103.181;No
8742296.04;17.25;464.6666667;Nacional;32049.18077;1357500;A;Tarjeta;Si;No;No;R0;38;Soltero;11430.431;No
11716929.14;12.25;464.6666667;Nacional;37950;1825681.818;A;Tarjeta;No;No;No;R0;21;NoAplica;0;No
12022070.06;17.75;461.6666667;Nacional;43492.49231;1971136.364;A;Tarjeta;Si;No;No;R0;38;Soltero;0;No
4860199.84;17.25;464.6666667;Nacional;20042.48846;765075.7576;A;Tarjeta;No;No;No;R0;38.5;Union;6370.797;No
3851569.5;17.75;461.6666667;Nacional;17146.42308;613560.6061;A;Tarjeta;No;No;Si;R1;38;Soltero;5153.802;No
5845939.3;12.25;464.6666667;Nacional;21444.61538;916590.9091;A;Tarjeta;No;No;No;R0;36;Union;10053.145;No
2843206.82;17.25;464.6666667;Nacional;23119.82308;446893.9394;B;Tarjeta;No;No;No;R0;37.5;Divorciado;11991.489;No
5046297.12;17.25;464.6666667;Nacional;20641.71538;795378.7879;A;Tarjeta;No;No;Si;R1;38;Soltero;6170.058;No
355778.7;17.25;464.6666667;Nacional;29991.80385;613560.6061;B;Tarjeta;No;No;No;R0;34.5;Soltero;11662.296;No
3922808.6;17.25;464.6666667;Nacional;17143.28846;613560.6061;A;Tarjeta;No;No;No;R0;40;Soltero;3725.561;No
3903144.9;12.25;464.6666667;Nacional;15982.69231;613560.6061;A;Tarjeta;Si;No;No;R0;35.5;Soltero;9657.75;No
7849644.4;17.25;464.6666667;Nacional;54987.25769;1219621.212;B;Tarjeta;Si;No;Si;R2;33.5;Soltero;7884.99;No
4107440.76;17.25;464.6666667;Nacional;31182.19231;643863.6364;B;Tarjeta;Si;No;No;R0;35;Union;4931.812;No
10769407.3;17.25;464.6666667;Nacional;38318.70385;1674166.667;A;Tarjeta;Si;No;No;R0;34.5;Soltero;8758.572;No
6264392.72;17.25;464.6666667;Nacional;24385.42692;977196.9697;A;Tarjeta;No;No;No;R0;33.5;Soltero;8710.698;No
2914988.9;17.25;464.6666667;Nacional;14026.26538;459015.1515;A;Tarjeta;No;No;No;R0;31.5;Union;3977.887;No
2941124.54;17.25;464.6666667;Nacional;23743.09615;462045.4545;B;Tarjeta;No;No;No;R0;33;Soltero;6532.984;No
2837923.66;17.75;462.3333333;Nacional;13952.65769;462045.4545;A;Tarjeta;Si;No;No;R0;33;Soltero;4942.714;No
4119122.8;17.25;464.6666667;Nacional;17750.45769;643863.6364;A;Tarjeta;Si;No;No;R0;33;Soltero;3723.033;No
1908752.74;17.75;461.6666667;Nacional;11404.62692;310530.303;A;Tarjeta;No;No;Si;R1;33;Soltero;4492.098;No
13121112.9;17.25;464.6666667;Nacional;45592.14615;2037803.03;A;Tarjeta;No;No;No;R0;40;Soltero;12616.853;No
3408698.44;12.25;464.6666667;Nacional;14592.69231;537803.0303;A;Tarjeta;Si;No;No;R0;31.5;Soltero;4575.759;No
5609546.94;17.25;464.6666667;Nacional;22360.09615;877196.9697;A;Tarjeta;Si;No;No;R0;36.5;Soltero;7881.356;No
4869199.22;17.25;464.6666667;Nacional;35373.07692;765075.7576;B;Tarjeta;Si;No;No;R0;42;Soltero;12380.011;No
4871452.9;17.25;464.6666667;Nacional;20147.64231;765075.7576;A;Tarjeta;No;No;Si;R2;40.5;Soltero;4822.476;No
9790055.08;17.25;464.6666667;Nacional;67338.53846;1522651.515;B;Tarjeta;Si;Si;No;R0;34;Soltero;9261.565;No
1171791.64;17.25;464.6666667;Nacional;8635;189318.1818;A;Tarjeta;Si;No;Si;R1;32.5;Soltero;3627.601;No
1073031.54;17.25;464.6666667;Nacional;8329.392308;174166.6667;A;Tarjeta;No;No;No;R0;41;Soltero;5081.201;No
3910996.94;17.25;464.6666667;Nacional;17106.75769;613560.6061;A;Tarjeta;No;No;No;R0;42;Soltero;9515.234;No
6732159.22;17.75;463.3333333;Nacional;26026.79615;1033560.606;A;Tarjeta;Si;No;No;R0;41;Union;10528.883;No
3910996.94;17.25;464.6666667;Nacional;17106.75769;613560.6061;A;Tarjeta;No;No;No;R0;34;Soltero;3880.006;No
1953772.94;17.25;464.6666667;Nacional;11053.38077;310530.303;A;Tarjeta;No;No;Si;R2;38;Union;3884.035;No
3323830.12;17.25;464.6666667;Nacional;15290.74615;522651.5152;A;Tarjeta;No;No;No;R0;37;Soltero;4152.082;No
2345218.14;17.25;464.6666667;Nacional;12264.05769;371136.3636;A;Tarjeta;No;No;No;R0;31.5;Soltero;4368.305;No
2874130.38;17.25;464.6666667;Nacional;13996.41923;462045.4545;A;Tarjeta;No;No;No;R0;46;Soltero;4973.287;No
7825448.8;17.25;464.6666667;Nacional;29213.51923;1219621.212;A;Tarjeta;Si;No;Si;R1;32;Soltero;7869.585;No
1759624.2;17.25;464.6666667;Nacional;10452.91154;280227.2727;A;Tarjeta;No;No;Si;R1;39.5;Soltero;4236.217;No
1621041.62;17.25;464.6666667;Nacional;10024.29615;259015.1515;A;Tarjeta;No;No;No;R0;42.5;Soltero;3752.895;No
3388417.92;17.25;464.6666667;Nacional;9888.203846;532651.5152;C;Tarjeta;No;No;No;R0;48.5;Soltero;3539.911;No
5863728.68;17.25;464.6666667;Nacional;23146.23846;916590.9091;A;Tarjeta;No;No;No;R0;34.5;Soltero;5516.728;No
3965752.48;17.25;464.6666667;Nacional;30265.15385;643863.6364;B;Tarjeta;Si;No;No;R0;38.5;Soltero;6593.261;No
2930222.6;17.25;464.6666667;Nacional;14073.38077;462045.4545;A;Tarjeta;No;No;No;R0;32.5;Union;3714.027;No
3890901.26;12.25;464.6666667;Nacional;15948.46154;613560.6061;A;Tarjeta;No;No;Si;R1;32;Soltero;4166.618;No
3908020.9;17.25;464.6666667;Nacional;17097.55385;613560.6061;A;Tarjeta;Si;No;No;R0;34;Soltero;7984.767;No
7819542.98;17.25;464.6666667;Nacional;29195.25385;1219621.212;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;16207.719;No
3908044.02;17.25;464.6666667;Nacional;17097.62308;613560.6061;A;Tarjeta;Si;No;Si;R2;37;Soltero;6338.96;No
6841667.24;17.25;464.6666667;Nacional;26170.84231;1068106.061;A;Tarjeta;No;No;No;R0;32.5;Soltero;5714.939;No
5863793.48;17.25;464.6666667;Nacional;23146.53846;916590.9091;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;4355.349;No
17380693.3;17.25;464.6666667;Nacional;30366.79615;2734772.727;C;Tarjeta;Si;No;No;R0;41;Soltero;20096.81;No
3891342.86;12.25;464.6666667;Nacional;15949.61538;613560.6061;A;Tarjeta;Si;No;No;R0;33;Soltero;5807.132;No
2930170.26;17.25;464.6666667;Nacional;14073.21923;462045.4545;A;Tarjeta;Si;No;No;R0;33;Soltero;3810.644;No
3464876.48;12.25;464.6666667;Nacional;14854.61538;552954.5455;A;Tarjeta;No;No;No;R0;32;Soltero;4530.887;No
5863724.12;17.25;464.6666667;Nacional;23146.22308;916590.9091;A;Tarjeta;No;No;No;R0;33;Soltero;4923.517;No
3908044.02;17.25;464.6666667;Nacional;29897.81923;613560.6061;B;Tarjeta;No;No;No;R0;35;Soltero;9436.313;No
4803777.32;17.25;464.6666667;Nacional;35599.42692;752348.4848;B;Tarjeta;Si;No;No;R0;35;Soltero;9798.291;No
10753166.22;17.25;464.6666667;Nacional;38268.47308;1674166.667;A;Tarjeta;No;No;No;R0;39.5;Soltero;17066.765;No
7786138.76;12.25;464.6666667;Nacional;26899.23077;1219621.212;A;Tarjeta;No;No;Si;R5;32.5;Soltero;11066.32;No
2147870.46;17.25;464.6666667;Nacional;11653.69231;340833.3333;A;Tarjeta;Si;No;No;R0;35.5;Soltero;11921.337;No
3908044.02;17.25;464.6666667;Nacional;17097.62308;613560.6061;A;Tarjeta;Si;No;No;R0;31;Soltero;4848.941;No
3908044.02;17.25;464.6666667;Nacional;10637.06538;613560.6061;C;Tarjeta;No;No;No;R0;44;Union;4790.007;No
6059161.78;17.25;464.6666667;Nacional;43590.31538;946893.9394;B;Tarjeta;Si;No;No;R0;32.5;Soltero;34842.081;No
7820561.38;17.25;464.6666667;Nacional;16275.6;1219621.212;C;Tarjeta;No;No;No;R0;37;Soltero;8690.316;No
4066280.96;17.25;464.6666667;Nacional;17587.02692;643863.6364;A;Tarjeta;No;No;No;R0;37;Soltero;5327.997;No
1911857.86;17.75;464;Nacional;11035.22308;310530.303;A;Cajas;No;No;No;R0;35.5;Soltero;7258.915;No
3265427.52;17.75;462.3333333;Nacional;15300.08077;522651.5152;A;Tarjeta;No;No;No;R0;36.5;Soltero;3871.79;No
5742665.48;17.75;464;Nacional;23191.15385;916590.9091;A;Tarjeta;No;No;No;R0;21;NoAplica;0;No
5740329.58;17.25;464.6666667;Nacional;42312.4;916590.9091;B;Tarjeta;Si;No;No;R0;33;Soltero;6066.647;No
1911861.12;17.25;464.6666667;Nacional;10923.75385;304469.697;A;Tarjeta;Si;No;No;R0;33.5;Soltero;7621.841;No
2914239.02;12.25;464.6666667;Nacional;13202.69231;462045.4545;A;Tarjeta;Si;No;No;R0;35;Soltero;5874.598;No
6836953.36;17.25;464.6666667;Nacional;26156.26538;1068106.061;A;Tarjeta;Si;No;No;R0;37.5;Union;4470.768;No
2886606.62;12.25;464.6666667;Nacional;13125;462045.4545;A;Tarjeta;No;No;Si;R2;32.5;Soltero;3573.091;No
2885834.42;12.25;464.6666667;Nacional;13122.69231;462045.4545;A;Tarjeta;No;No;Si;R2;32;Soltero;3484.295;No
1950901.92;17.25;464.6666667;Nacional;11044.5;310530.303;A;Tarjeta;No;No;No;R0;31.5;Soltero;4013.437;No
9693547;12.25;464.6666667;Nacional;32261.53846;1522651.515;A;Tarjeta;Si;No;No;R0;37.5;Soltero;23352.558;No
8790943.48;17.25;464.6666667;Nacional;59552.69231;1371136.364;B;Tarjeta;Si;Si;No;R0;38.5;Divorciado;11470.247;No
5859751.6;17.25;464.6666667;Nacional;23133.93846;916590.9091;A;Tarjeta;No;No;No;R0;36.5;Soltero;7999.777;No
10737560.7;17.25;464.6666667;Nacional;71627.69231;1674166.667;B;Tarjeta;Si;No;No;R0;33.5;Soltero;7869.269;No
5841870.04;17.25;464.6666667;Nacional;23078.63462;916590.9091;A;Tarjeta;Si;Si;No;R0;39.5;Soltero;23863.688;No
2928150.28;17.25;464.6666667;Nacional;14066.97308;462045.4545;A;Tarjeta;No;No;No;R0;37;Soltero;4270.108;No
3440665.32;12.25;464.6666667;Nacional;14725.76923;552954.5455;A;Tarjeta;No;No;No;R0;36.5;Soltero;6137.826;No
3844629.06;17.75;462.3333333;Nacional;17124.6;613560.6061;A;Tarjeta;Si;No;Si;R2;32;Soltero;6356.182;No
2390997.36;17.75;464;Nacional;12544.79615;386287.8788;A;Cajas;No;No;No;R0;40.5;Soltero;3498.041;No
2295377.66;17.75;464.3333333;Nacional;12243.19231;371136.3636;A;Tarjeta;No;No;No;R0;46.5;Union;8158.33;No
4211177.22;17.75;464.3333333;Nacional;18279.52692;674166.6667;A;Tarjeta;No;No;No;R0;31;Soltero;4670.085;No
6609560.22;12.25;464.6666667;Nacional;23591.53846;1037803.03;A;Tarjeta;No;No;No;R0;39.5;Soltero;6963.85;No
1601175.14;12.25;464.6666667;Nacional;9511.153846;257500;A;Tarjeta;No;No;No;R0;34;Soltero;5075.908;No
1949458.4;17.25;464.6666667;Nacional;11040.03846;310530.303;A;Tarjeta;No;No;Si;R1;32.5;Soltero;3869.183;No
13279050.38;12.25;464.6666667;Nacional;42858.46154;2128712.121;A;Tarjeta;Si;Si;No;R0;41;Soltero;15308.541;No
1949603.64;17.25;464.6666667;Nacional;11040.48462;310530.303;A;Tarjeta;No;No;No;R0;38.5;Soltero;4534.126;No
7400622.8;17.25;464.6666667;Nacional;27899.6;1159015.152;A;Tarjeta;Si;Si;Si;R1;38;Soltero;5690.054;No
3503740.82;17.25;464.6666667;Nacional;15847.18077;552954.5455;A;Tarjeta;No;No;No;R0;32.5;Soltero;3774.62;No
2288647.88;12.25;464.6666667;Nacional;11549.61538;371136.3636;A;Tarjeta;No;No;No;R0;35;Soltero;5439.229;No
8150797.2;12.25;464.6666667;Nacional;27924.23077;1280227.273;A;Tarjeta;No;No;No;R0;33.5;Soltero;6678.186;No
2138193.94;17.25;464.6666667;Nacional;11623.76538;340833.3333;A;Tarjeta;No;No;Si;R2;32.5;Soltero;4530.887;No
4863925.2;17.25;464.6666667;Nacional;20054.00769;765075.7576;A;Tarjeta;No;No;No;R0;35.5;Soltero;4775.629;No
1943500.38;17.25;464.6666667;Nacional;11021.61154;310530.303;A;Tarjeta;No;No;No;R0;42.5;Soltero;4608.228;No
2684548.68;12.25;464.6666667;Nacional;12556.92308;431742.4242;A;Tarjeta;No;No;Si;R2;37;Soltero;3774.62;No
1554061.64;17.25;464.6666667;Nacional;9817.138462;249924.2424;A;Tarjeta;No;No;No;R0;37.5;Soltero;6766.271;No
7783915.06;17.25;464.6666667;Nacional;54568.87308;1219621.212;B;Tarjeta;No;No;No;R0;33.5;Divorciado;7249.83;No
6811044.6;17.25;464.6666667;Nacional;47271.15385;1068106.061;B;Tarjeta;No;No;No;R0;38.5;Soltero;29690.017;No
3887468.5;17.25;464.6666667;Nacional;29766.85385;613560.6061;B;Tarjeta;No;No;No;R0;35;Soltero;6019.01;No
3099045;12.25;464.6666667;Nacional;13722.30769;492348.4848;A;Tarjeta;No;No;No;R0;33.5;Soltero;4202.563;No
5832929.24;17.25;464.6666667;Nacional;23050.98077;916590.9091;A;Tarjeta;No;No;No;R0;34.5;Soltero;4982.53;No
6805660.6;17.25;464.6666667;Nacional;26059.48077;1068106.061;A;Tarjeta;Si;No;Si;R1;36.5;Soltero;16048.692;No
9691853.74;12.25;464.6666667;Nacional;32256.92308;1522651.515;A;Tarjeta;Si;No;No;R0;35;Soltero;8604.522;No
4844207.32;12.25;464.6666667;Nacional;18628.46154;765075.7576;A;Tarjeta;No;No;Si;R1;31.5;Soltero;4439.721;No
3498376.36;17.25;464.6666667;Nacional;26722.30769;552954.5455;B;Tarjeta;No;No;No;R0;42;Soltero;8969.897;No
9724309.6;17.25;464.6666667;Nacional;35086.38846;1522651.515;A;Tarjeta;Si;No;Si;R1;34.5;Soltero;9559.079;No
8184351.52;17.75;466.3333333;Nacional;58150.70769;1310530.303;B;Tarjeta;Si;No;No;R0;38;Soltero;16591.896;No
6985974.14;17.75;466.3333333;Nacional;26900.28846;1107500;A;Tarjeta;Si;No;No;R0;37;Soltero;7489.042;No
5619823.92;12.25;464.6666667;Nacional;20808.84615;886287.8788;A;Tarjeta;No;No;No;R0;34.5;Soltero;7780.552;No
2331086.1;17.25;464.6666667;Nacional;12220.35;371136.3636;A;Tarjeta;Si;No;No;R0;35;Soltero;5807.132;No
4860347.46;17.25;464.6666667;Nacional;20042.94231;765075.7576;A;Tarjeta;No;No;No;R0;33;Soltero;4210.068;No
3888232.32;17.25;464.6666667;Nacional;17036.35;613560.6061;A;Tarjeta;No;No;No;R0;33.5;Soltero;3738.517;No
12846083.44;12.25;464.6666667;Nacional;41124.23077;2037803.03;A;Tarjeta;No;No;Si;R2;34.5;Soltero;6286.188;No
5930120.8;17.25;474.6666667;Nacional;23195.66923;916590.9091;A;Tarjeta;Si;Si;No;R0;34.5;Soltero;10665.632;No
1949458.4;17.25;464.6666667;Nacional;11040.03846;310530.303;A;Tarjeta;Si;No;No;R0;34;Soltero;13259.676;No
3820139.08;17.75;464.6666667;Nacional;17047.95;613560.6061;A;Tarjeta;Si;No;No;R0;32;Soltero;0;No
6192947.2;17.25;464.6666667;Nacional;44441.89615;1024166.667;B;Tarjeta;Si;No;No;R0;31.5;Soltero;7368.251;No
3837301.06;17.75;466.3333333;Nacional;17804.96154;613560.6061;A;Tarjeta;Si;No;Si;R1;34;Soltero;5813.452;No
8335459;17.25;474.6666667;Nacional;57623.78462;1280227.273;B;Tarjeta;Si;No;No;R0;41;Soltero;7158.585;No
4761639;17.25;474.6666667;Nacional;35070.73077;734772.7273;B;Tarjeta;Si;No;No;R0;46.5;Soltero;9151.755;No
8931099;17.25;474.6666667;Nacional;32398.35385;1371136.364;A;Tarjeta;Si;Si;No;R0;45;Divorciado;16074.92;No
4166003;17.25;474.6666667;Nacional;17785.89231;643863.6364;A;Tarjeta;No;No;Si;R6;33;Soltero;4355.349;No
3967459;17.25;474.6666667;Nacional;17177.04615;613560.6061;A;Tarjeta;Si;No;No;R0;38;Soltero;4021.416;No
9962528.64;17.75;470.6666667;Nacional;36262.46538;1580227.273;A;Tarjeta;Si;No;No;R0;41;Soltero;0;No
1974404.94;17.25;475.3333333;Nacional;11040.01154;310530.303;A;Tarjeta;Si;No;No;R0;40.5;Soltero;5991.202;No
5908929.86;12.25;474.6666667;Nacional;21459.23077;916590.9091;A;Tarjeta;Si;No;No;R0;33;Soltero;5325.232;No
1376107.44;12.25;475.3333333;Nacional;8840.769231;219621.2121;A;Tarjeta;No;No;Si;R2;37;Soltero;3828.024;No
